/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8652_-47.9337.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8652_-47.9337.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8652_-47.9351.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8652_-47.9351.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8652_-47.9366.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8652_-47.9366.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8652_-47.9381.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8652_-47.9381.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8653_-47.9308.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8653_-47.9308.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8653_-47.9322.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8653_-47.9322.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8666_-47.9337.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8666_-47.9337.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8666_-47.9352.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8666_-47.9352.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8666_-47.9366.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8666_-47.9366.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8666_-47.9381.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8666_-47.9381.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8666_-47.9395.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8666_-47.9395.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8667_-47.9279.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8667_-47.9279.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8667_-47.9293.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8667_-47.9293.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8667_-47.9323.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8667_-47.9323.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8680_-47.9352.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8680_-47.9352.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8680_-47.9381.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8680_-47.9381.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8681_-47.9279.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8681_-47.9279.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8681_-47.9294.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8681_-47.9294.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8681_-47.9308.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8681_-47.9308.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8681_-47.9323.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8681_-47.9323.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8681_-47.9337.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8681_-47.9337.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8694_-47.9352.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8694_-47.9352.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8695_-47.9278.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8695_-47.9278.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8695_-47.9279.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8695_-47.9279.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8695_-47.9323.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8695_-47.9323.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8695_-47.9337.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8695_-47.9337.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8706_-47.9323.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8706_-47.9323.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8706_-47.9338.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8706_-47.9338.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8706_-47.9352.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8706_-47.9352.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8706_-47.9367.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8706_-47.9367.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8706_-47.9381.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8706_-47.9381.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8707_-47.9278.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8707_-47.9278.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8707_-47.9294.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8707_-47.9294.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_Brasilia_-15.8707_-47.9309.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_Brasilia_-15.8707_-47.9309.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5504_77.1224.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5504_77.1224.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5505_77.1193.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5505_77.1193.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5505_77.1209.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5505_77.1209.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5515_77.1209.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5515_77.1209.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5515_77.1224.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5515_77.1224.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5529_77.1194.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5529_77.1194.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5529_77.1210.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5529_77.1210.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5529_77.1224.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5529_77.1224.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5543_77.1194.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5543_77.1194.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5543_77.1210.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5543_77.1210.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5543_77.1224.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5543_77.1224.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5557_77.1194.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5557_77.1194.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5557_77.1210.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5557_77.1210.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/GF2_NewDelhi_28.5557_77.1225.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/GF2_NewDelhi_28.5557_77.1225.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3773_2.1482.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3773_2.1482.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3774_2.1500.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3774_2.1500.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3774_2.1533.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3774_2.1533.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3774_2.1564.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3774_2.1564.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3786_2.1444.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3786_2.1444.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3787_2.1463.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3787_2.1463.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3787_2.1500.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3787_2.1500.tif
/home/asfand/Ahmad/datasets/DFC2023S/train/rgb/SV_Barcelona_41.3787_2.1533.tif,/home/asfand/Ahmad/datasets/DFC2023S/train/dsm/SV_Barcelona_41.3787_2.1533.tif
